"id","Outlying_polar","Skewed_polar","Clumpy_polar","Sparse_polar","Striated_polar","Convex_polar","Skinny_polar","Stringy_polar","Monotonic_polar","Outlying_contour","Skewed_contour","Clumpy_contour","Sparse_contour","Striated_contour","Convex_contour","Skinny_contour","Stringy_contour","Monotonic_contour","No_of_max_ponits","No_of_min_points","diameter","area","perimeter","physiological_length","physiological_width","aspect_ratio","rectangularity","circularity","compactness","NF","Perimeter_ratio_diameter","Perimeter_ratio_length","Perimeter_ratio_lw","No_of_Convex_points","perimeter_convexity","area_convexity","area_ratio_convexity","equivalent_diameter","cx","cy","eccentriciry","contrast","correlation_texture","inverse_difference_moments","entropy","Mean_R_val","Mean_G_val","Mean_B_val","Std_R_val","Std_G_val","Std_B_val","correlation","Shape_label"
12,0,0.451579374144653,0.00306546967374644,0.0147913598478704,0.953125,0.00135979371227671,0.596805557875975,0.984293483015017,0.0836414803651744,0,0.524135893934597,0.0144514998905189,0.0145041216340123,0.975609756097561,0.000834549267621362,0.347361626115493,1,0.122995264157414,1,2,1115.717258,816525.5,3614.700035,1101,1078,0.9791099,0.687960768,0.785299082,16.00201873,1.03498818,3.239799339,3.353154021,1.658880236,114,0.925621189,0.035054631,0.966132579,1019.623733,764.5428811,577.4749831,0.343613812,29.18565926,0.997048076,0.64361518,5.63554237,27.361125,64.68440521,34.23845104,35.50238851,74.99793176,42.79209517,0.351745299,"Heart_shape"
13,0,0.591141943751863,0.0215068536989641,0.0147743604119331,0.96078431372549,0.00141325840665977,0.459786103073741,0.985221915731422,0.111742119739445,0,0.482746347714155,0.00961748633879781,0.0146903667784472,0.989847715736041,0.00112550788821198,0.231164659474149,1,0.177203449558853,1,2,1343.169386,946931,3885.590302,1312,1004,0.765243902,0.718870706,0.788159628,15.943941,1.337818114,2.892852043,3.870109863,1.67771602,118,0.938888109,0.031433653,0.96952431,1098.030052,824.2643219,598.443161,0.618636689,38.66816782,0.995182487,0.58444698,6.529819329,40.7623026,81.67403854,48.67532813,44.20464317,82.69509036,51.96135628,0.4220219,"Heart_shape"
14,0,0.535931928820073,0.0150349115259604,0.0292508972641625,0.659090909090909,0.0349940017246396,0.756395822231408,0.862801408,0.0105957512131232,0,0.603701021110135,0.0219074598677998,0.0288172747293204,0.720930232558139,0.0304357726478527,0.742380046408638,0.929714176,2.69103813501043e-07,6,8,1131.672214,854294.5,3641.053283,1088,1060,0.974264706,0.740752029,0.809773211,15.51838272,1.067615296,3.21740981,3.434955927,1.695089983,136,0.932917744,0.030801439,0.970118941,1042.938896,761.7838442,596.6956514,0.249061235,20.12819963,0.997911635,0.641094099,5.600600584,28.87617396,69.73315885,36.29896823,35.88420118,77.20385403,43.03137647,-0.000195292,"Heart_shape"
15,0,0.631094594557317,0.0179797548927715,0.0145039318091292,0.966346153846154,0.00137354496898251,0.30694856624216,0.985507473504361,0.111568904785109,0,0.45615971602251,0.0130760515158792,0.0145039318091292,0.96969696969697,0.000892471447231413,0.245903207475546,0.984771837202186,0.177087970907894,1,2,1138.308394,833099,3642.065478,1084,1061,0.978782288,0.724355809,0.789243436,15.92204641,1.072863708,3.199541967,3.432672458,1.697932624,123,0.92863756,0.035817472,0.965421058,1029.919701,719.1445741,580.1376955,0.219488226,26.75557647,0.997332603,0.637799259,5.786223762,27.99931094,66.83864219,36.9235849,37.74389211,75.79501775,46.5452554,0.422170998,"Heart_shape"
16,0,0.631094594557317,0.0179797548927715,0.0145039318091292,0.966346153846154,0.00137354496898251,0.30694856624216,0.985507473504361,0.111568904785109,0,0.45615971602251,0.0130760515158792,0.0145039318091292,0.96969696969697,0.000892471447231413,0.245903207475546,0.984771837202186,0.177087970907894,1,2,1094.24723,797556.5,3579.077673,1079,1040,0.963855422,0.710733318,0.782400422,16.06130348,1.052160798,3.270812642,3.441420839,1.689040903,128,0.927074579,0.041491104,0.960161825,1007.710511,787.9556566,602.578201,0.072246449,20.44811766,0.997736986,0.661277962,5.426466811,27.74668438,67.1753,38.57694427,37.165548,78.84753825,48.22218077,0.422170998,"Heart_shape"
17,0,0.471607895210034,0.00264934791435969,0.0147857477836064,0.966850828729282,0.0015198429041678,0.270436593463289,0.983333679142593,0.0770658748460346,0,0.501209157712784,0.00911674802962549,0.0144815513084798,0.964824120603015,0.00074396631621106,0.527421864685847,1,0.14331119235104,1,2,1183.341033,990840.5,3917.254298,1163,1087,0.934651763,0.783780566,0.811428173,15.48673196,1.088630205,3.310334206,3.603729805,1.74100191,132,0.925956714,0.030439813,0.970459397,1123.199585,730.1720032,559.5150745,0.444338437,21.82661103,0.997307165,0.588914614,6.470211506,38.04335313,87.4232651,50.289225,40.04995386,84.0056677,50.58283226,0.378837129,"Heart_shape"
18,0,0.44030475915501,0.00385356454720617,0.0146367756578093,0.979274611398964,0.00124931539876856,0.181798620578593,1,0.0188801862870239,0,0.463029899644469,0.0124314133370133,0.0146367756578093,0.979166666666667,0.000912739215324093,0.337810051103039,1,0.171636281498891,1,1,1227.975977,918541,3756.041087,1211,1067,0.881090008,0.710869668,0.818177895,15.35897107,1.150867832,3.058725217,3.52018846,1.648832786,133,0.946173611,0.019007861,0.981346698,1081.44474,805.3798145,583.3481613,0.451193472,34.63441684,0.996065835,0.602273278,6.279682083,34.44164531,77.5159599,42.85543333,39.73509405,80.73622992,47.81405605,0.416079902,"Heart_shape"
19,0,0.466998048048034,0.00370904595095817,0.0147661719970276,0.953846153846154,0.00134585998426002,0.285182385258138,0.984536358523795,0.0396487356036624,0,0.477690659642178,0.00766026033028702,0.014478766236152,0.964824120603015,0.00143827361189902,0.219506512615407,0.984848744462827,0.209886700959034,1,1,1100.656622,809093.5,3615.705086,1064,1062,0.998120301,0.716032224,0.777718762,16.15798825,1.036399833,3.285043685,3.404618725,1.700707943,115,0.923406013,0.04383486,0.958005944,1014.972827,833.2681297,585.9217532,0.394885143,46.26871443,0.994842818,0.631046144,5.933038264,23.65631042,71.27268542,35.56812344,33.36989155,83.00700469,45.10221064,0.459747441,"Heart_shape"
20,0,0.457163471472081,0.00517207081758504,0.0148285099675531,0.951086956521739,0.00151972531424607,0.470022098836685,0.967215768783156,0.00919327917246217,0,0.474476508511084,0.0194707568490914,0.0146777927975144,0.961325966850829,0.00171075103007877,0.324731729602536,0.983333679142593,0.234567409794468,2,1,1099.382554,810346.5,3623.989359,1069,1061,0.99251637,0.714459593,0.775366078,16.20701623,1.036175828,3.296386091,3.415635588,1.701403455,120,0.922223736,0.044282292,0.957595478,1015.75844,812.704323,533.821294,0.375827227,39.98974597,0.995691595,0.638717961,5.735996675,26.01106823,67.75143646,37.09459323,34.95930227,78.85273885,46.10794517,0.485826256,"Heart_shape"
21,0,0.432648632187855,0.00603318250377074,0.0145018308652085,0.963350785340314,0.00163004551588935,0.22994399487203,0.984210820217651,0.0658697878010315,0,0.486574500349875,0.0191778350344501,0.0145018308652085,0.979166666666667,0.000425352712231009,0.336044661998555,1,0.14396978237734,1,2,1271.704368,922314,3819.545702,1246,1059,0.849919743,0.698980079,0.794447574,15.81774685,1.200853983,3.003485556,3.606747593,1.657069719,137,0.936767472,0.028326036,0.972454226,1083.663535,816.9756284,580.7247607,0.472061528,36.80874138,0.996215832,0.603196283,6.19228752,35.52699115,71.50987708,40.98284115,40.1666672,74.56509388,45.35155978,0.380246236,"Heart_shape"
22,0,0.606484453329422,0.0142585787985961,0.0144976143467232,0.980487804878049,0.000839090549956788,0.427200446675626,1,0.0702295218549333,0,0.479400981896589,0.0137873407144349,0.0146840320061017,0.979274611398964,0.000345144249353431,0.442189650091015,1,0.191967224077415,1,1,1085.791877,803300.5,3546.450259,1058,1056,0.998109641,0.718999273,0.802601848,15.65704172,1.028212005,3.266233921,3.358380927,1.677601826,109,0.935541175,0.033371073,0.967706592,1011.332766,809.5599328,563.01887,0.382994404,35.84510388,0.996429701,0.644088772,5.605012494,26.37009948,62.32827396,35.05111667,34.72395104,73.46074789,44.04888449,0.440368883,"Heart_shape"
23,0,0.431701504473143,0.00315458836896284,0.0146838090407012,0.958333333333333,0.0013540020536867,0.43994673689523,0.984293483015017,0.0377976578188323,0,0.465366129605927,0.0154327424400417,0.0147677651796692,0.968586387434555,0.000676960080237283,0.194225444655046,0.984210820217651,0.177461697240896,1,2,1080.135177,765980.5,3446.935522,1068,1031,0.965355805,0.695645205,0.810142206,15.51131458,1.047657785,3.191207542,3.343293426,1.642179858,107,0.938542622,0.026990896,0.973718466,987.5609668,782.3378186,594.3849429,0.344695977,30.88310491,0.997017966,0.660856574,5.465896124,23.16705313,59.75475208,31.01453438,33.642997,73.15580826,41.94337839,0.42307498,"Heart_shape"
24,0,0.48564246818907,0.00514545814367702,0.0147778136649311,0.933333333333333,0.00202612284567066,0.570106879080444,0.969074390552662,0.0314747336010681,0,0.485156042030382,0.188679391466602,0.0144908385087927,0.953846153846154,0.000859353245138379,0.500113077914546,0.984536358523795,0.158097152230881,2,1,1301.484153,1003193.5,3881.136542,1285,1073,0.835019455,0.727581855,0.836906093,15.0152696,1.212939565,2.982085132,3.617089042,1.64594425,146,0.945806827,0.01453259,0.985675581,1130.17947,805.9752187,589.6333897,0.542394786,36.96183819,0.995992293,0.566393018,6.735055621,43.69586198,78.24788854,49.24094792,44.56110506,74.86426295,49.68309895,0.398978878,"Heart_shape"
25,0,0.540052679696785,0.00876396777176481,0.0294547559783443,0.707482993197279,0.0443142551114303,0.781818712252865,0.897344875769695,0.0648610645868727,0,0.549245171977749,0.0246726453546661,0.0295218511814059,0.776978417266187,0.0345415963396672,0.754413297765966,0.956527961530633,0.00041638133715557,5,6,1204.991701,870518.5,3661.028901,1162,1058,0.910499139,0.708086329,0.816171743,15.39672346,1.138933555,3.038219182,3.460329774,1.649112117,115,0.94302308,0.022010445,0.978463581,1052.795602,790.3550898,555.1757635,0.41380238,35.25015122,0.996056926,0.615938561,6.077563302,32.38955729,73.16348594,40.39257292,39.21500848,79.92042291,47.41733947,0.020752891,"Heart_shape"
26,0,0.447347487477193,0.00260543094039972,0.0146821712867236,0.956989247311828,0.00147918302291329,0.259656440657252,0.967570135989519,0.025065374831161,0,0.499914702311447,0.0109818282663142,0.0142376715552973,0.975609756097561,0.000959490400104313,0.337347858737961,1,0.149118620194362,1,1,1114.955156,815685.5,3581.303067,1098,1083,0.986338798,0.685949187,0.799190765,15.72386864,1.029506146,3.212060187,3.306835703,1.64204634,122,0.934630275,0.034844925,0.966328361,1019.099129,811.4607567,579.9280372,0.43865148,22.58222535,0.997512263,0.648674078,5.58842574,25.08237135,70.31275938,36.74029583,34.33465739,81.16800999,45.40749528,0.387320629,"Heart_shape"
27,0,0.446156973399466,0.00849266575419385,0.0147850625198045,0.978723404255319,0.00178678699502153,0.20836369055455,1,0.0897075150109454,0,0.47601543006041,0.0134031413612565,0.014633761707634,0.973821989528796,0.000861381130571093,0.275164131342936,1,0.180594757046679,1,1,1122.374715,772234,3533.580189,1103,1031,0.934723481,0.679070307,0.777193,16.16891894,1.088627269,3.148307016,3.42733287,1.655848261,107,0.931074827,0.035170687,0.966024263,991.5840189,779.3214454,589.2350591,0.359669155,39.27168752,0.99546304,0.651747857,5.659926999,28.94765885,64.85856875,37.12393281,39.18785201,78.90893318,48.20308412,0.426299448,"Heart_shape"
28,0,0.671742679405174,0.00394088669950739,0.0144903246964,0.966183574879227,0.00163455989338196,0.284173738080014,0.985437123663325,0.0386889969223643,0,0.521554999713496,0.0133990147783251,0.0144732672158595,0.975247524752475,0.00151599467780377,0.187881643663955,1,0.277954867041977,1,1,1012.6016,712823,3320.820742,987,993,1.006079027,0.727302873,0.81227054,15.47067141,1.019739778,3.279493873,3.344230355,1.677182193,125,0.934748944,0.026707191,0.973987529,952.6775068,846.6756625,564.2441082,0.363783394,19.94259611,0.998040815,0.693467447,4.980300764,23.11711927,54.5210724,29.03356406,35.21286533,70.7046613,41.04078417,0.528903414,"Heart_shape"
29,0,0.417078048035802,0.00368946963873943,0.0147743480990514,0.942708333333333,0.00484169591236371,0.576934006446015,0.984293483015017,0.0325219508148754,0,0.506023251880644,0.0210616146196458,0.0144874402418607,0.96,0.0016414315748558,0.415391279747706,0.984924878826011,0.235801653063888,2,1,952.189582,625764,3147.39939,915,924,1.009836066,0.740146193,0.793810293,15.83044554,1.030508206,3.30543355,3.406276396,1.711473295,128,0.925895241,0.03865355,0.962784944,892.6071199,759.3975101,576.0475513,0.376313661,15.82774804,0.998453427,0.731719825,4.450069781,15.20041719,48.56291458,23.69664479,28.07864452,69.40797108,38.16000204,0.487142786,"Heart_shape"
30,0,0.43674819741885,0.00243358345163253,0.0146801808410724,0.958333333333333,0.00193259662188453,0.549633197575713,1,0.0540004160957517,0,0.493432550519266,0.0101399310484689,0.0146295884533451,0.974358974358974,0.00125549333060752,0.341369467588973,1,0.292701097911306,1,1,1148.182041,818147,3499.281641,1103,997,0.903898459,0.74397899,0.839621227,14.96671381,1.151636952,3.047671463,3.509811075,1.666324591,127,0.944063438,0.011980121,0.988161703,1020.635642,737.9468413,574.3492155,0.47985715,21.10202824,0.998033261,0.649262433,5.761861777,26.34623177,63.77378385,33.0497276,36.93996107,73.47364687,43.06212145,0.542783949,"Heart_shape"
31,0,0.505058997474711,0.00645603362027852,0.0146791192756136,0.94949494949495,0.0015052228803447,0.569247960615453,0.969545272172491,0.038305019447967,0,0.479733795293333,0.0116992467921694,0.0144927639846444,0.964285714285714,0.000825080160004596,0.20009343085828,0.984615656428973,0.212037427548478,1,1,974.3141177,652662,3203.683661,954,913,0.957023061,0.749323193,0.799095967,15.72573399,1.067156755,3.288142502,3.508963484,1.715952684,119,0.932008913,0.038943588,0.962516167,911.5893087,724.031322,564.1163631,0.446541657,13.37343571,0.998570751,0.727966319,4.51950234,17.82781615,53.62075521,26.79535313,30.4173173,74.14690211,40.12364092,0.461935466,"Heart_shape"
32,0,0.52934181469439,0.00406928868079366,0.0146738801176282,0.965174129353234,0.0017137545317712,0.282846299139298,0.985000251884406,0.0162894093456423,0,0.485271410486748,0.00962093515489706,0.0144875913391516,0.974226804123711,0.00116102296374543,0.466199326222816,1,0.256676244206673,1,1,941.4287015,580274,3028.262308,882,880,0.997732426,0.747621624,0.795162689,15.80352145,1.069805343,3.216666651,3.441207168,1.718650572,132,0.929572237,0.036970466,0.964347619,859.5509313,758.8084869,549.2989607,0.260230359,14.89391688,0.998606748,0.75193219,4.184457668,13.10617344,42.96968073,20.94582031,27.89483059,64.99262476,37.38141094,0.50865899,"Heart_shape"
33,0,0.531418528814176,0.00526685173976599,0.0147720671515665,0.900497512437811,0.00362616415263376,0.5877802322504,0.93971523457914,0.0297089479750469,0,0.495387170395883,0.0112973074750518,0.0144852035888348,0.969230769230769,0.00127197204964012,0.464843323186543,1,0.297369208245882,2,1,1181.042336,920705,3780.893897,1155,1077,0.932467532,0.740155233,0.809359345,15.52631805,1.096603841,3.20131953,3.510579291,1.693948879,126,0.936109533,0.029546923,0.971301043,1082.717883,762.4844951,567.2437438,0.145874159,31.82314837,0.996460789,0.602048826,6.292867372,32.49646979,77.64136198,43.23919323,37.75926787,80.65682071,47.76960164,0.546619387,"Heart_shape"
34,0,0.459722484032949,0.0140271187060197,0.0144920312426346,0.952631578947368,0.00146350367130186,0.326646295327819,0.968256376197527,0.0303719135368382,0,0.510722050267073,0.0220043992952655,0.0144236722235511,0.965174129353234,0.00170251288683762,0.224621736207131,0.985000251884406,0.270188075022159,1,0,1194.729258,867198.5,3693.989358,1164,1080,0.927835052,0.689829531,0.798614336,15.73521792,1.106230794,3.091904993,3.420360517,1.646162815,116,0.941810216,0.028751779,0.972051782,1050.786098,782.530262,572.1063588,0.42571406,42.25459683,0.99567737,0.611774174,6.168490783,32.94424844,68.16145052,40.28155313,40.43468027,74.93135985,47.74585959,0.521544472,"Heart_shape"
35,0,0.612520762330789,0.00306630893062476,0.0147573195750825,0.95,0.00186545413709152,0.558959399253405,0.984924878826011,0.0193702976255428,0,0.511643120909333,0.00511733812228052,0.0146734228203626,0.941798941798942,0.00192710691287805,0.595280830399503,0.984042856598885,0.233732262978209,2,1,1144.640118,821606,3622.918289,1120,1057,0.94375,0.694017773,0.78660443,15.97546382,1.082914019,3.165115596,3.42754805,1.664179278,113,0.934149928,0.037882513,0.963500191,1022.790912,847.0648437,571.7811936,0.190411665,43.61582309,0.995278363,0.630183858,5.872233803,30.54552083,66.69832448,38.36679115,38.86633259,76.90487654,46.98629277,0.484574737,"Heart_shape"
36,0,0.541821723262906,0.0100142325153223,0.0291194374904409,0.633802816901408,0.0459184249430629,0.762350142873232,0.809083865514651,0.00030823166724839,0,0.600050481962407,0.032169856844137,0.0288132666740419,0.684563758389262,0.0407250949095339,0.760618015462038,0.818060938651387,0.000296170317083236,4,5,1066.988753,783587,3466.60963,1036,1040,1.003861004,0.727267412,0.819383488,15.33637276,1.025950724,3.248965482,3.33327849,1.669850496,126,0.935339728,0.028058148,0.972707626,998.8463121,843.4923856,572.2654056,0.357055632,27.21354429,0.997382122,0.661927979,5.281399001,26.5222276,59.13687031,32.68855313,36.27365778,71.02862461,42.27364585,-0.015962237,"Heart_shape"
37,0,0.472655905788398,0.00459126483158757,0.0147617631920786,0.947368421052632,0.00237506410587496,0.431741940321878,0.968256376197527,0.0307624394923207,0,0.454414313620246,0.00995024875621891,0.0144915021098322,0.963157894736842,0.00176300093746192,0.435265840255302,0.984127282731187,0.238796010679032,1,1,1372.24269,992421,4059.795484,1347,1080,0.801781737,0.682188815,0.756654288,16.60780996,1.270595083,2.958511285,3.759069892,1.672762869,138,0.933782511,0.035586712,0.965636184,1124.095041,867.6711414,574.4523861,0.597982946,18.94217658,0.997964747,0.602247396,6.251430237,37.15280573,80.43568854,45.62676771,39.45591103,77.3645799,46.60875395,0.490241816,"Heart_shape"
38,0,0.534489460688969,0.00162011283505992,0.0145004604164113,0.970149253731343,0.00146657633898056,0.538777019402715,0.985000251884406,0.0407570478758205,0,0.454077045350421,0.0102410923831875,0.0145004604164113,0.973821989528796,0.000998573642521959,0.13883936408589,1,0.197885681173319,1,1,1147.503813,869261,3655.011654,1148,1044,0.909407666,0.725283518,0.817678403,15.36835334,1.099141583,3.185184758,3.500969017,1.667432324,132,0.933765175,0.03075716,0.970160614,1052.034923,727.4168249,531.7381324,0.519024509,18.58330191,0.997905086,0.641897117,5.650227158,32.19409271,72.90545313,41.27293229,38.23505908,79.56080362,47.03945385,0.446174099,"Heart_shape"
39,0,0.558205857160133,0.00481451797853368,0.0144930111501902,0.965346534653465,0.00134530544931184,0.475307847397847,0.985074875,0.0552267812201243,0,0.510484164749937,0.0112834978843441,0.0144930111501902,0.979899497487437,0.00143594686013643,0.194222580776185,1,0.21574673915989,1,1,1074.134535,807985,3519.933445,1049,1022,0.974261201,0.753662513,0.819491132,15.33435826,1.051012265,3.276994948,3.444161884,1.699629863,138,0.929274133,0.02759024,0.973150543,1014.277306,736.7943427,544.2508607,0.385704686,21.60741684,0.997980706,0.657554968,5.464309479,25.70680521,61.19691927,33.25222656,34.96007849,71.51178991,42.10866319,0.465867996,"Heart_shape"
40,0,0.526158642660072,0.00717583455757442,0.0146313589134683,0.969387755102041,0.00118149270366238,0.45829173505784,1,0.0324241153433525,0,0.494432401311747,0.0131606004523956,0.0144785024513015,0.980099502487562,0.000498715048444454,0.19090376237822,1,0.168073965096691,1,1,1331.878748,976510,3893.829969,1327,1073,0.808590806,0.685813532,0.809342958,15.52663242,1.241266308,2.923561904,3.62891889,1.622429154,112,0.944520473,0.023412971,0.977122656,1115.047599,828.2220146,583.0468944,0.549101836,40.04050513,0.995344308,0.576013737,6.582061476,36.72919896,83.80281042,44.90113854,39.09430192,82.14823349,46.64375842,0.411498294,"Heart_shape"
